optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
SPSA,8,4,0.0075353527141695,70.309335231781,0,4,3.9924646472858303,0.9981161618214576
SPSA,16,4,0.0119684825604925,100.645516872406,0,4,3.988031517439508,0.9970078793598768
SPSA,1,4,0.7372929447310601,37.19087028503418,1,4,3.26270705526894,0.815676763817235
SPSA,2,4,0.0164154475523066,40.46720862388611,1,4,3.983584552447693,0.9958961381119232
SPSA,4,4,0.0008318048377318,47.892170429229736,1,4,3.999168195162268,0.999792048790567
SPSA,8,4,0.0038766589462096,66.81450510025024,1,4,3.9961233410537904,0.9990308352634476
SPSA,16,4,0.0183439074825806,93.42657923698424,1,4,3.981656092517419,0.9954140231293548
SPSA,1,4,0.1162666022538696,40.115877866745,2,4,3.8837333977461306,0.9709333494365326
SPSA,2,4,0.0565929646183029,45.12892770767212,2,4,3.943407035381697,0.9858517588454244
SPSA,4,4,0.0055770682823844,60.38290572166443,2,4,3.994422931717616,0.998605732929404
SPSA,8,4,0.0119246099455545,77.23480892181396,2,4,3.988075390054445,0.9970188475136114
SPSA,16,4,0.0222541104337129,114.357497215271,2,4,3.977745889566287,0.9944364723915716
SPSA,1,4,0.1357291901892128,40.3128719329834,3,4,3.864270809810787,0.9660677024526968
SPSA,2,4,0.0007435501601642,46.9887285232544,3,4,3.999256449839836,0.999814112459959
SPSA,4,4,0.0042417761849249,60.46296381950378,3,4,3.995758223815075,0.9989395559537688
SPSA,8,4,0.0026939475569728,79.18587946891785,3,4,3.9973060524430273,0.9993265131107568
SPSA,16,4,0.0229741918183153,114.8294279575348,3,4,3.977025808181685,0.9942564520454212
SPSA,1,4,0.0493414942782356,43.29470682144165,4,4,3.950658505721764,0.9876646264304412
SPSA,2,4,0.008912344100634,53.11626100540161,4,4,3.991087655899366,0.9977719139748416
SPSA,4,4,0.0072128817156025,66.41428565979004,4,4,3.992787118284397,0.9981967795710992
SPSA,8,4,0.0056347506637876,85.2095057964325,4,4,3.994365249336212,0.9985913123340532
SPSA,16,4,0.0278908772067021,127.2991681098938,4,4,3.972109122793298,0.9930272806983244
SPSA,1,4,1.0000941524503415,20.080321311950684,5,4,2.9999058475496585,0.7499764618874146
SPSA,2,4,0.1106359444735832,46.0039849281311,5,4,3.889364055526417,0.9723410138816042
SPSA,4,4,0.0173572225139692,60.55605792999268,5,4,3.982642777486031,0.9956606943715076
SPSA,8,4,0.0053802329162885,79.0638575553894,5,4,3.994619767083712,0.9986549417709278
SPSA,16,4,0.0277275309110781,115.9606921672821,5,4,3.9722724690889217,0.9930681172722304
SPSA,1,4,0.9585404576917363,42.89178156852722,6,4,3.041459542308264,0.7603648855770659
